,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage,Unnamed: 0
4258,Pre,forage,Forage-to-forage,401.2928891098956,sub123,20,2,35763,,3,20,0.166444444444444,28,,4,,0.0
4259,Pre,forage,Forage-to-forage,50.1243162605669,sub123,20,2,34062,,3,20,0.0908444444444444,9,,5,,0.0
4260,Post,forage,Forage-to-forage,369.6668324216808,sub123,20,2,46547,,3,20,,27,,1,,0.0
4261,Post,forage,Forage-to-forage,382.496270512183,sub123,20,2,44952,,3,20,,35,,2,,0.0
4262,Pre,forage,Forage-to-forage,356.539035305818,sub123,20,3,65219,,3,20,0.364533333333333,57,,1,,0.0
4263,Pre,forage,Forage-to-forage,371.15862754848337,sub123,20,3,63668,,3,20,0.2956,14,,2,,0.0
4264,Pre,forage,Forage-to-forage,403.67976131277976,sub123,20,3,62068,,3,20,0.224488888888889,27,,3,,0.0
4265,Pre,forage,Forage-to-forage,398.3092988562904,sub123,20,3,60359,,3,20,0.148533333333333,23,,4,,0.0
4266,Pre,forage,Forage-to-forage,31.029338637493765,sub123,20,3,58668,,3,20,0.0733777777777778,11,,5,,0.0
4267,Pre,forage,Forage-to-forage,35.20636499254101,sub123,21,1,6112,,1,10,0.4884,40,,1,,0.0
4268,Pre,forage,Forage-to-forage,340.7260069617106,sub123,21,1,5638,,1,10,0.45048,42,,2,,0.0
4269,Pre,forage,Forage-to-forage,16.111387369467934,sub123,21,1,4140,,1,10,0.33064,36,,3,,0.0
4270,Pre,forage,Forage-to-forage,296.86723023371457,sub123,21,1,3730,,1,10,0.29784,23,,4,,0.0
4271,Pre,forage,Forage-to-forage,372.94878170064646,sub123,21,1,2379,,1,10,0.18976,15,,5,,0.0
4272,Pre,forage,Forage-to-forage,373.5454997513675,sub123,21,2,25548,,1,10,0.52328,22,,1,,0.0
4273,Pre,forage,Forage-to-forage,370.86026852312284,sub123,21,2,23940,,1,10,0.39464,25,,2,,0.0
4274,Pre,forage,Forage-to-forage,356.539035305818,sub123,21,2,22341,,1,10,0.26672,9,,3,,0.0
4275,Pre,forage,Forage-to-forage,48.63252113376433,sub123,21,2,20790,,1,10,0.14264,21,,4,,0.0
4276,Pre,forage,Forage-to-forage,17.90154152163103,sub123,21,2,20271,,1,10,0.10112,21,,5,,0.0
4277,Pre,forage,Forage-to-forage,356.83739433117853,sub123,21,2,31340,,1,10,0.3232,21,,1,,0.0
4278,Pre,forage,Forage-to-forage,357.7324714072601,sub123,21,2,29788,,1,10,0.19904,32,,2,,0.0
4279,Pre,forage,Forage-to-forage,33.11785181501739,sub123,21,2,28233,,1,10,0.07464,28,,3,,0.0
4280,Pre,forage,Forage-to-forage,391.148682247638,sub123,21,3,48720,,1,10,0.6964,27,,1,,0.0
4281,Pre,forage,Forage-to-forage,386.3749378418697,sub123,21,3,47053,,1,10,0.56304,29,,2,,0.0
4282,Pre,forage,Forage-to-forage,420.08950770760816,sub123,21,3,45402,,1,10,0.43096,17,,3,,0.0
4283,Pre,forage,Forage-to-forage,416.50919940328197,sub123,21,3,43638,,1,10,0.28984,15,,4,,0.0
4284,Pre,forage,Forage-to-forage,3.2819492789656692,sub123,21,3,41886,,1,10,0.14968,39,,5,,0.0
4285,Pre,forage,Forage-to-forage,0.0,sub123,21,3,41519,,1,10,0.12032,39,,6,,0.0
4286,Pre,forage,Forage-to-forage,385.77821979114873,sub123,21,4,65055,,1,10,0.56264,33,,1,,0.0
4287,Pre,forage,Forage-to-forage,388.7618100447539,sub123,21,4,63406,,1,10,0.43072,38,,2,,0.0
4288,Pre,forage,Forage-to-forage,371.15862754848337,sub123,21,4,61747,,1,10,0.298,50,,3,,0.0
4289,Pre,forage,Forage-to-forage,62.95375435106911,sub123,21,4,60147,,1,10,0.17,34,,4,,0.0
4290,Pre,forage,Forage-to-forage,45.94728990551965,sub123,21,4,59580,,1,10,0.12464,29,,5,,0.0
4291,Pre,forage,Forage-to-forage,388.7618100447539,sub123,21,5,78745,,1,10,0.53696,35,,1,,0.0
4292,Pre,forage,Forage-to-forage,342.8145201392342,sub123,21,5,77086,,1,10,0.40424,31,,2,,0.0
4293,Pre,forage,Forage-to-forage,373.5454997513675,sub123,21,5,75581,,1,10,0.28384,26,,3,,0.0
4294,Pre,forage,Forage-to-forage,17.603182496270506,sub123,21,5,73973,,1,10,0.1552,27,,4,,0.0
4295,Pre,forage,Forage-to-forage,15.813028344107408,sub123,21,5,73558,,1,10,0.122,27,,5,,0.0
4296,Pre,forage,Forage-to-forage,374.14221780208857,sub123,22,1,9030,,1,10,0.72192,14,,1,,0.0
4297,Pre,forage,Forage-to-forage,360.4177026355047,sub123,22,1,7420,,1,10,0.59312,19,,2,,0.0
4298,Pre,forage,Forage-to-forage,381.899552461462,sub123,22,1,5856,,1,10,0.468,17,,3,,0.0
4299,Pre,forage,Forage-to-forage,389.3585280954749,sub123,22,1,4220,,1,10,0.33712,29,,4,,0.0
4300,Pre,forage,Forage-to-forage,383.09298856290405,sub123,22,1,2559,,1,10,0.20424,12,,5,,0.0
4301,Pre,forage,Forage-to-forage,358.6275484833416,sub123,22,2,24170,,1,10,0.81304,26,,1,,0.0
4302,Pre,forage,Forage-to-forage,357.7324714072601,sub123,22,2,22612,,1,10,0.6884,40,,2,,0.0
4303,Pre,forage,Forage-to-forage,376.52909000497266,sub123,22,2,21057,,1,10,0.564,45,,3,,0.0
4304,Pre,forage,Forage-to-forage,371.15862754848337,sub123,22,2,19439,,1,10,0.43456,43,,4,,0.0
4305,Pre,forage,Forage-to-forage,374.14221780208857,sub123,22,2,17839,,1,10,0.30656,47,,5,,0.0
4306,Pre,forage,Forage-to-forage,30.134261561412245,sub123,22,2,16229,,1,10,0.17776,44,,6,,0.0
4307,Pre,forage,Forage-to-forage,386.67329686723025,sub123,22,3,34426,,1,10,0.43376,37,,1,,0.0
4308,Pre,forage,Forage-to-forage,402.48632521133766,sub123,22,3,32774,,1,10,0.3016,43,,2,,0.0
4309,Pre,forage,Forage-to-forage,31.626056688214817,sub123,22,3,31069,,1,10,0.1652,40,,3,,0.0
4310,Pre,forage,Forage-to-forage,17.006464445549454,sub123,22,3,40326,,1,10,0.33608,58,,1,,0.0
4311,Pre,forage,Forage-to-forage,327.8965688712084,sub123,22,3,39913,,1,10,0.30304,50,,2,,0.0
4312,Pre,forage,Forage-to-forage,390.55196419691697,sub123,22,3,38458,,1,10,0.18664,33,,3,,0.0
4313,Pre,forage,Forage-to-forage,417.105917454003,sub123,22,4,55015,,1,10,0.56096,43,,1,,0.0
4314,Pre,forage,Forage-to-forage,391.148682247638,sub123,22,4,53261,,1,10,0.42064,27,,2,,0.0
4315,Pre,forage,Forage-to-forage,371.15862754848337,sub123,22,4,51594,,1,10,0.28728,41,,3,,0.0
4316,Pre,forage,Forage-to-forage,46.24564893088018,sub123,22,4,49994,,1,10,0.15928,29,,4,,0.0
4317,Pre,forage,Forage-to-forage,63.252113376429634,sub123,22,4,49483,,1,10,0.1184,29,,5,,0.0
4318,Post,forage,Forage-to-forage,403.97812033814023,sub123,22,4,58957,,1,10,,25,,1,,0.0
4319,Pre,forage,Forage-to-forage,446.04674291397316,sub123,22,5,71398,,1,10,0.43016,25,,1,,0.0
4320,Pre,forage,Forage-to-forage,423.07309796121336,sub123,22,5,69547,,1,10,0.28208,39,,2,,0.0
4321,Pre,forage,Forage-to-forage,16.111387369467934,sub123,22,5,67773,,1,10,0.14016,33,,3,,0.0
4322,Pre,forage,Forage-to-forage,419.19443063152664,sub123,23,1,2641,,2,10,0.21064,21,,1,,0.0
4323,Pre,forage,Forage-to-forage,387.5683739433118,sub123,23,1,9670,,2,10,0.41384,11,,1,,0.0
4324,Pre,forage,Forage-to-forage,416.21084037792144,sub123,23,1,8015,,2,10,0.28144,14,,2,,0.0
4325,Pre,forage,Forage-to-forage,373.247140726007,sub123,23,2,26956,,2,10,0.55512,43,,1,,0.0
4326,Pre,forage,Forage-to-forage,371.15862754848337,sub123,23,2,25349,,2,10,0.42656,41,,2,,0.0
4327,Pre,forage,Forage-to-forage,400.69617105917456,sub123,23,2,23749,,2,10,0.29856,31,,3,,0.0
4328,Pre,forage,Forage-to-forage,45.3505718547986,sub123,23,2,22050,,2,10,0.16264,26,,4,,0.0
4329,Pre,forage,Forage-to-forage,31.029338637493765,sub123,23,2,21542,,2,10,0.122,26,,5,,0.0
4330,Pre,forage,Forage-to-forage,35.50472401790154,sub123,23,3,43927,,2,10,0.47296,42,,1,,0.0
4331,Pre,forage,Forage-to-forage,339.234211834908,sub123,23,3,43452,,2,10,0.43496,42,,2,,0.0
4332,Pre,forage,Forage-to-forage,432.6205867727499,sub123,23,3,41959,,2,10,0.31552,32,,3,,0.0
4333,Pre,forage,Forage-to-forage,79.96021879661862,sub123,23,3,40153,,2,10,0.17104,41,,4,,0.0
4334,Pre,forage,Forage-to-forage,17.90154152163103,sub123,23,3,39529,,2,10,0.12112,46,,5,,0.0
4335,Pre,forage,Forage-to-forage,445.4500248632521,sub123,23,4,58621,,2,10,0.44896,38,,1,,0.0
4336,Pre,forage,Forage-to-forage,418.5977125808056,sub123,23,4,56772,,2,10,0.30104,26,,2,,0.0
4337,Pre,forage,Forage-to-forage,48.3341621084038,sub123,23,4,55013,,2,10,0.16032,31,,3,,0.0
4338,Pre,forage,Forage-to-forage,368.4733963202387,sub123,23,5,78581,,2,10,0.5252,67,,1,,0.0
4339,Pre,forage,Forage-to-forage,420.98458478368974,sub123,23,5,76990,,2,10,0.39792,71,,2,,0.0
4340,Pre,forage,Forage-to-forage,386.07657881650925,sub123,23,5,75223,,2,10,0.25656,51,,3,,0.0
4341,Pre,forage,Forage-to-forage,17.90154152163103,sub123,23,5,73573,,2,10,0.12456,24,,4,,0.0
4342,Pre,forage,Forage-to-forage,451.4172053704625,sub123,24,1,4464,,3,15,0.254628571428571,18,,1,,0.0
4343,Pre,forage,Forage-to-forage,407.5584286424664,sub123,24,1,2595,,3,15,0.147828571428571,24,,2,,0.0
4344,Pre,forage,Forage-to-forage,386.67329686723025,sub123,24,1,13224,,3,15,0.405771428571429,36,,1,,0.0
4345,Pre,forage,Forage-to-forage,345.20139234211837,sub123,24,1,11572,,3,15,0.311371428571429,20,,2,,0.0
4346,Pre,forage,Forage-to-forage,466.33515663848834,sub123,24,1,10059,,3,15,0.224914285714286,15,,3,,0.0
4347,Pre,forage,Forage-to-forage,400.9945300845351,sub123,24,2,34112,,3,15,0.519714285714286,49,,1,,0.0
4348,Pre,forage,Forage-to-forage,418.8960716061661,sub123,24,2,32412,,3,15,0.422571428571429,51,,2,,0.0
4349,Pre,forage,Forage-to-forage,478.26951765290903,sub123,24,2,30652,,3,15,0.322,27,,3,,0.0
4350,Pre,forage,Forage-to-forage,467.8269517652909,sub123,24,2,28693,,3,15,0.210057142857143,33,,4,,0.0
4351,Pre,forage,Forage-to-forage,16.111387369467934,sub123,24,2,26769,,3,15,0.100114285714286,40,,5,,0.0
4352,Pre,forage,Forage-to-forage,384.2864246643461,sub123,24,3,50718,,3,15,0.325714285714286,26,,1,,0.0
4353,Pre,forage,Forage-to-forage,434.1123818995525,sub123,24,3,49074,,3,15,0.231771428571429,41,,2,,0.0
4354,Pre,forage,Forage-to-forage,31.029338637493765,sub123,24,3,47263,,3,15,0.128285714285714,30,,3,,0.0
4355,Post,forage,Forage-to-forage,372.3520636499254,sub123,24,3,56443,,3,15,,34,,1,,0.0
4356,Post,forage,Forage-to-forage,387.5683739433118,sub123,24,3,54839,,3,15,,17,,2,,0.0
4357,Post,forage,Forage-to-forage,370.86026852312284,sub123,24,3,60581,,3,15,,15,,1,,0.0
4358,Pre,forage,Forage-to-forage,497.3644952759821,sub123,24,4,75289,,3,15,0.416114285714286,14,,1,,0.0
4359,Pre,forage,Forage-to-forage,403.0830432620587,sub123,24,4,73266,,3,15,0.300514285714286,23,,2,,0.0
4360,Pre,forage,Forage-to-forage,356.539035305818,sub123,24,4,71559,,3,15,0.202971428571429,26,,3,,0.0
4361,Pre,forage,Forage-to-forage,15.813028344107408,sub123,24,4,70008,,3,15,0.114342857142857,21,,4,,0.0
4362,Post,forage,Forage-to-forage,355.34559920437596,sub123,24,4,83539,,3,15,,57,,1,,0.0
4363,Post,forage,Forage-to-forage,386.07657881650925,sub123,24,4,81992,,3,15,,56,,2,,0.0
4364,Post,forage,Forage-to-forage,448.1352560914968,sub123,24,4,80342,,3,15,,51,,3,,0.0
4365,Pre,forage,Forage-to-forage,400.0994530084535,sub123,25,1,7748,,4,15,0.442228571428571,30,,1,,0.0
4366,Pre,forage,Forage-to-forage,422.1780208851318,sub123,25,1,6051,,4,15,0.345257142857143,29,,2,,0.0
4367,Pre,forage,Forage-to-forage,403.67976131277976,sub123,25,1,4280,,4,15,0.244057142857143,19,,3,,0.0
4368,Pre,forage,Forage-to-forage,385.77821979114873,sub123,25,1,2571,,4,15,0.1464,17,,4,,0.0
4369,Pre,forage,Forage-to-forage,402.7846842366982,sub123,25,2,24758,,4,15,0.327714285714286,13,,1,,0.0
4370,Pre,forage,Forage-to-forage,415.61412232720045,sub123,25,2,23052,,4,15,0.230228571428571,16,,2,,0.0
4371,Pre,forage,Forage-to-forage,418.00099453008454,sub123,25,2,29507,,4,15,0.599085714285714,35,,1,,0.0
4372,Pre,forage,Forage-to-forage,384.5847836897066,sub123,25,3,47402,,4,15,0.307085714285714,13,,1,,0.0
4373,Pre,forage,Forage-to-forage,371.15862754848337,sub123,25,3,45757,,4,15,0.213085714285714,20,,2,,0.0
4374,Pre,forage,Forage-to-forage,49.22923918448532,sub123,25,3,44157,,4,15,0.121657142857143,24,,3,,0.0
4375,Pre,forage,Forage-to-forage,62.95375435106911,sub123,25,3,43636,,4,15,0.0918857142857143,25,,4,,0.0
4376,Post,forage,Forage-to-forage,389.3585280954749,sub123,25,3,55003,,4,15,,18,,1,,0.0
4377,Post,forage,Forage-to-forage,371.15862754848337,sub123,25,3,53342,,4,15,,29,,2,,0.0
4378,Post,forage,Forage-to-forage,387.8667329686723,sub123,25,3,51742,,4,15,,20,,3,,0.0
4379,Pre,forage,Forage-to-forage,403.0830432620587,sub123,25,4,69989,,4,15,0.340571428571429,29,,1,,0.0
4380,Pre,forage,Forage-to-forage,451.4172053704625,sub123,25,4,68282,,4,15,0.243028571428571,32,,2,,0.0
4381,Pre,forage,Forage-to-forage,32.81949278965692,sub123,25,4,66413,,4,15,0.136228571428571,22,,3,,0.0
4382,Pre,forage,Forage-to-forage,48.9308801591248,sub123,25,4,65947,,4,15,0.1096,27,,4,,0.0
4383,Pre,forage,Forage-to-forage,400.9945300845351,sub123,26,1,4273,,2,10,0.34128,6,,1,,0.0
4384,Pre,forage,Forage-to-forage,403.38140228741923,sub123,26,1,2573,,2,10,0.20528,8,,2,,0.0
4385,Pre,forage,Forage-to-forage,354.1521631029339,sub123,26,1,8967,,2,10,0.23888,30,,1,,0.0
4386,Pre,forage,Forage-to-forage,401.2928891098956,sub123,26,2,26076,,2,10,0.40496,40,,1,,0.0
4387,Pre,forage,Forage-to-forage,445.74838388861264,sub123,26,2,24375,,2,10,0.26888,42,,2,,0.0
4388,Pre,forage,Forage-to-forage,171.55643958229737,sub123,26,2,22525,,2,10,0.12088,52,,3,,0.0
4389,Post,forage,Forage-to-forage,403.97812033814023,sub123,26,2,31703,,2,10,,43,,1,,0.0
4390,Post,forage,Forage-to-forage,356.2406762804575,sub123,26,2,29993,,2,10,,34,,2,,0.0
4391,Pre,forage,Forage-to-forage,498.2595723520637,sub123,26,3,47854,,2,10,0.70664,36,,1,,0.0
4392,Pre,forage,Forage-to-forage,65.34062655395326,sub123,26,3,45828,,2,10,0.54456,19,,2,,0.0
4393,Pre,forage,Forage-to-forage,326.7031327697663,sub123,26,3,45253,,2,10,0.49856,19,,3,,0.0
4394,Pre,forage,Forage-to-forage,370.86026852312284,sub123,26,3,43802,,2,10,0.38248,35,,4,,0.0
4395,Pre,forage,Forage-to-forage,371.7553455992044,sub123,26,3,42203,,2,10,0.25456,39,,5,,0.0
4396,Pre,forage,Forage-to-forage,17.30482347090998,sub123,26,3,40601,,2,10,0.1264,34,,6,,0.0
4397,Pre,forage,Forage-to-forage,355.942317255097,sub123,26,4,66073,,2,10,0.6428,26,,1,,0.0
4398,Pre,forage,Forage-to-forage,388.7618100447539,sub123,26,4,64524,,2,10,0.51888,41,,2,,0.0
4399,Pre,forage,Forage-to-forage,377.1258080556937,sub123,26,4,62865,,2,10,0.38616,44,,3,,0.0
4400,Pre,forage,Forage-to-forage,404.27647936350075,sub123,26,4,61245,,2,10,0.25656,44,,4,,0.0
4401,Pre,forage,Forage-to-forage,17.90154152163103,sub123,26,4,59534,,2,10,0.11968,35,,5,,0.0
4402,Pre,forage,Forage-to-forage,34.012928891098966,sub123,26,4,59118,,2,10,0.0864,35,,6,,0.0
4403,Post,forage,Forage-to-forage,516.6144200626959,sub125,0,1,9583,,4,20,,2,,1,,0.0
4404,Post,forage,Forage-to-forage,456.4263322884013,sub125,0,1,13717,,4,20,,38,,1,,0.0
4405,Post,forage,Forage-to-forage,504.07523510971794,sub125,0,1,18728,,4,20,,42,,1,,0.0
4406,Pre,forage,Forage-to-forage,531.3479623824452,sub125,0,2,38965,,4,20,0.486044444444445,79,,1,,0.0
4407,Pre,forage,Forage-to-forage,147.02194357366773,sub125,0,2,37171,,4,20,0.406311111111111,79,,2,,0.0
4408,Pre,forage,Forage-to-forage,407.2100313479624,sub125,0,2,36603,,4,20,0.381066666666667,80,,3,,0.0
4409,Pre,forage,Forage-to-forage,488.40125391849534,sub125,0,2,35205,,4,20,0.318933333333333,89,,4,,0.0
4410,Pre,forage,Forage-to-forage,595.9247648902822,sub125,0,2,33548,,4,20,0.245288888888889,40,,5,,0.0
4411,Pre,forage,Forage-to-forage,457.99373040752357,sub125,0,3,55294,,4,20,0.144622222222222,12,,1,,0.0
4412,Pre,forage,Forage-to-forage,115.6739811912226,sub125,0,3,53734,,4,20,0.0752888888888889,2,,2,,0.0
4413,Pre,forage,Forage-to-forage,130.72100313479626,sub125,0,3,53266,,4,20,0.0544888888888889,2,,3,,0.0
4414,Pre,forage,Forage-to-forage,177.74294670846393,sub125,0,3,66018,,4,20,0.421466666666667,32,,1,,0.0
4415,Pre,forage,Forage-to-forage,439.18495297805646,sub125,0,3,65352,,4,20,0.391866666666667,32,,2,,0.0
4416,Pre,forage,Forage-to-forage,452.6645768025079,sub125,0,3,63852,,4,20,0.3252,46,,3,,0.0
4417,Pre,forage,Forage-to-forage,487.14733542319755,sub125,0,3,62309,,4,20,0.256622222222222,36,,4,,0.0
4418,Pre,forage,Forage-to-forage,468.65203761755487,sub125,1,1,5705,,2,10,0.2512,63,,1,,0.0
4419,Pre,forage,Forage-to-forage,451.72413793103453,sub125,1,2,24038,,2,10,0.40264,69,,1,,0.0
4420,Pre,forage,Forage-to-forage,68.33855799373043,sub125,1,2,22498,,2,10,0.27944,88,,2,,0.0
4421,Pre,forage,Forage-to-forage,434.1692789968652,sub125,1,2,22181,,2,10,0.25408,88,,3,,0.0
4422,Pre,forage,Forage-to-forage,152.3510971786834,sub125,1,2,20697,,2,10,0.13536,68,,4,,0.0
4423,Pre,forage,Forage-to-forage,115.98746081504703,sub125,1,2,20112,,2,10,0.08856,68,,5,,0.0
4424,Pre,forage,Forage-to-forage,112.53918495297808,sub125,1,2,29507,,2,10,0.26072,52,,1,,0.0
4425,Pre,forage,Forage-to-forage,101.2539184952978,sub125,1,2,29049,,2,10,0.22408,52,,2,,0.0
4426,Pre,forage,Forage-to-forage,98.11912225705328,sub125,1,2,28627,,2,10,0.19032,77,,3,,0.0
4427,Pre,forage,Forage-to-forage,84.01253918495297,sub125,1,2,28215,,2,10,0.15736,77,,4,,0.0
4428,Pre,forage,Forage-to-forage,180.56426332288402,sub125,1,2,27848,,2,10,0.128,67,,5,,0.0
4429,Pre,forage,Forage-to-forage,83.69905956112854,sub125,1,2,27173,,2,10,0.074,67,,6,,0.0
4430,Pre,forage,Forage-to-forage,420.0626959247649,sub125,1,3,47244,,2,10,0.49944,87,,1,,0.0
4431,Pre,forage,Forage-to-forage,131.97492163009406,sub125,1,3,45805,,2,10,0.38432,61,,2,,0.0
4432,Pre,forage,Forage-to-forage,146.3949843260188,sub125,1,3,45285,,2,10,0.34272,61,,3,,0.0
4433,Pre,forage,Forage-to-forage,47.33542319749216,sub125,1,3,44719,,2,10,0.29744,72,,4,,0.0
4434,Pre,forage,Forage-to-forage,144.51410658307213,sub125,1,3,44469,,2,10,0.27744,72,,5,,0.0
4435,Pre,forage,Forage-to-forage,392.4764890282132,sub125,1,3,43909,,2,10,0.23264,61,,6,,0.0
4436,Pre,forage,Forage-to-forage,101.56739811912229,sub125,1,4,57893,,2,10,0.1516,35,,1,,0.0
4437,Pre,forage,Forage-to-forage,81.19122257053294,sub125,1,4,57470,,2,10,0.11776,35,,2,,0.0
4438,Pre,forage,Forage-to-forage,65.83072100313478,sub125,1,4,57112,,2,10,0.08912,35,,3,,0.0
4439,Pre,forage,Forage-to-forage,97.80564263322884,sub125,1,4,56803,,2,10,0.0644,30,,4,,0.0
4440,Pre,forage,Forage-to-forage,378.9968652037618,sub125,1,4,63486,,2,10,0.344,70,,1,,0.0
4441,Pre,forage,Forage-to-forage,439.8119122257054,sub125,1,4,62178,,2,10,0.23936,68,,2,,0.0
4442,Pre,forage,Forage-to-forage,81.81818181818181,sub125,1,5,77674,,2,10,0.29272,5,,1,,0.0
4443,Pre,forage,Forage-to-forage,452.3510971786834,sub125,1,5,77314,,2,10,0.26392,5,,2,,0.0
4444,Pre,forage,Forage-to-forage,227.58620689655174,sub125,1,5,75772,,2,10,0.14056,11,,3,,0.0
4445,Pre,forage,Forage-to-forage,146.3949843260188,sub125,1,5,74947,,2,10,0.07456,25,,4,,0.0
4446,Pre,forage,Forage-to-forage,452.3510971786834,sub125,2,1,4048,,2,20,0.179555555555556,43,,1,,0.0
4447,Pre,forage,Forage-to-forage,451.0971786833856,sub125,2,1,2506,,2,20,0.111022222222222,58,,2,,0.0
4448,Post,forage,Forage-to-forage,455.1724137931035,sub125,2,1,13725,,2,20,,36,,1,,0.0
4449,Post,forage,Forage-to-forage,438.55799373040753,sub125,2,1,12174,,2,20,,32,,2,,0.0
4450,Post,forage,Forage-to-forage,470.5329153605016,sub125,2,1,17959,,2,20,,56,,1,,0.0
4451,Pre,forage,Forage-to-forage,83.07210031347961,sub125,2,2,40951,,2,20,0.441066666666667,34,,1,,0.0
4452,Pre,forage,Forage-to-forage,96.86520376175548,sub125,2,2,40587,,2,20,0.424888888888889,34,,2,,0.0
4453,Pre,forage,Forage-to-forage,83.69905956112854,sub125,2,2,40179,,2,20,0.406755555555556,34,,3,,0.0
4454,Pre,forage,Forage-to-forage,50.47021943573668,sub125,2,2,39813,,2,20,0.390488888888889,33,,4,,0.0
4455,Pre,forage,Forage-to-forage,308.4639498432602,sub125,2,2,39553,,2,20,0.378933333333333,33,,5,,0.0
4456,Pre,forage,Forage-to-forage,34.169278996865216,sub125,2,2,38470,,2,20,0.3308,25,,6,,0.0
4457,Post,forage,Forage-to-forage,179.31034482758622,sub125,2,2,46059,,2,20,,13,,1,,0.0
4458,Pre,forage,Forage-to-forage,521.0031347962383,sub125,2,3,60432,,2,20,0.239644444444444,9,,1,,0.0
4459,Pre,forage,Forage-to-forage,490.28213166144207,sub125,2,3,58671,,2,20,0.161377777777778,10,,2,,0.0
4460,Pre,forage,Forage-to-forage,84.3260188087774,sub125,2,3,57008,,2,20,0.0874666666666667,8,,3,,0.0
4461,Pre,forage,Forage-to-forage,34.48275862068965,sub125,2,3,56640,,2,20,0.0711111111111111,8,,4,,0.0
4462,Pre,forage,Forage-to-forage,83.69905956112854,sub125,2,3,56431,,2,20,0.0618222222222222,8,,5,,0.0
4463,Pre,forage,Forage-to-forage,82.44514106583074,sub125,2,3,56065,,2,20,0.0455555555555556,8,,6,,0.0
4464,Pre,forage,Forage-to-forage,452.3510971786834,sub125,2,3,64657,,2,20,0.117377777777778,6,,1,,0.0
4465,Post,forage,Forage-to-forage,520.3761755485893,sub125,2,3,68893,,2,20,,12,,1,,0.0
4466,Post,forage,Forage-to-forage,144.51410658307213,sub125,2,3,71894,,2,20,,44,,1,,0.0
4467,Pre,forage,Forage-to-forage,436.67711598746087,sub125,3,1,2617,,2,10,0.20872,21,,1,,0.0
4468,Pre,forage,Forage-to-forage,179.31034482758622,sub125,3,1,6503,,2,10,0.51952,19,,1,,0.0
4469,Pre,forage,Forage-to-forage,49.216300940438884,sub125,3,1,5832,,2,10,0.46584,27,,2,,0.0
4470,Pre,forage,Forage-to-forage,35.42319749216301,sub125,3,1,5576,,2,10,0.44536,27,,3,,0.0
4471,Pre,forage,Forage-to-forage,246.39498432601883,sub125,3,1,5364,,2,10,0.4284,27,,4,,0.0
4472,Pre,forage,Forage-to-forage,428.5266457680251,sub125,3,2,27145,,2,10,0.57016,34,,1,,0.0
4473,Pre,forage,Forage-to-forage,488.40125391849534,sub125,3,2,25679,,2,10,0.45288,41,,2,,0.0
4474,Pre,forage,Forage-to-forage,311.5987460815047,sub125,3,2,24022,,2,10,0.32032,35,,3,,0.0
4475,Pre,forage,Forage-to-forage,389.65517241379314,sub125,3,2,22929,,2,10,0.23288,24,,4,,0.0
4476,Pre,forage,Forage-to-forage,50.156739811912246,sub125,3,2,21587,,2,10,0.12552,26,,5,,0.0
4477,Pre,forage,Forage-to-forage,49.216300940438884,sub125,3,2,21328,,2,10,0.1048,26,,6,,0.0
4478,Pre,forage,Forage-to-forage,209.71786833855802,sub125,3,3,40082,,2,10,0.164,41,,1,,0.0
4479,Pre,forage,Forage-to-forage,52.03761755485891,sub125,3,3,39314,,2,10,0.10256,46,,2,,0.0
4480,Pre,forage,Forage-to-forage,49.216300940438884,sub125,3,3,39049,,2,10,0.08136,46,,3,,0.0
4481,Pre,forage,Forage-to-forage,98.43260188087777,sub125,3,3,38793,,2,10,0.06088,25,,4,,0.0
4482,Post,forage,Forage-to-forage,450.15673981191225,sub125,3,3,45051,,2,10,,45,,1,,0.0
4483,Post,forage,Forage-to-forage,199.05956112852667,sub125,3,3,43516,,2,10,,42,,2,,0.0
4484,Pre,forage,Forage-to-forage,34.48275862068965,sub125,3,4,55784,,2,10,0.22,21,,1,,0.0
