ParticipantID,ROI,Cope number,Phase,Action,Regressor,Value
sub105,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.3722
sub105,Pulvinar,1,post,firstCheck,Constant,0.1954
sub105,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.4028
sub105,Pulvinar,3,post,firstCheck,Proximity,0.2102
sub105,Pulvinar,4,post,firstCheck,Reward,-0.3293
sub105,Pulvinar,5,post,firstForage,Constant,0.0592
sub105,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.2268
sub105,Pulvinar,7,post,firstForage,Proximity,0.1813
sub105,Pulvinar,8,post,firstForage,Reward,-0.0823
sub105,Pulvinar,9,post,Hide,Constant,-0.7678
sub105,Pulvinar,10,post,Hide,TimeSinceLastCheck,-0.0952
sub105,Pulvinar,11,post,Hide,Proximity,0.6254
sub105,Pulvinar,12,post,Hide,Reward,0.0426
sub105,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0014
sub105,Pulvinar,15,pre,firstCheck,Reward,0.0688
sub105,Pulvinar,16,pre,firstCheck,TimePressure,0.5589
sub105,Pulvinar,18,pre,firstForage,Reward,-0.0748
sub105,Pulvinar,19,pre,firstForage,TimePressure,0.7646
sub105,Pulvinar,20,pre,firstCheck,Constant,0.2476
sub105,Pulvinar,21,pre,firstForage,Constant,0.9615
sub105,Pulvinar,70,pre_plus_post,firstForage,Reward,-0.1062
sub105,Pulvinar,73,post,firstCheck,ThreatLevel,-0.035
sub105,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,-0.0297
sub105,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.091
sub105,Precentral gyrus,1,post,firstCheck,Constant,-0.1847
sub105,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,0.402
sub105,Precentral gyrus,3,post,firstCheck,Proximity,-0.2963
sub105,Precentral gyrus,4,post,firstCheck,Reward,-0.5489
sub105,Precentral gyrus,5,post,firstForage,Constant,0.3694
sub105,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,-0.0299
sub105,Precentral gyrus,7,post,firstForage,Proximity,0.0739
sub105,Precentral gyrus,8,post,firstForage,Reward,0.2849
sub105,Precentral gyrus,9,post,Hide,Constant,-3.1665
sub105,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,-0.669
sub105,Precentral gyrus,11,post,Hide,Proximity,2.0644
sub105,Precentral gyrus,12,post,Hide,Reward,-0.4802
sub105,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.6521
sub105,Precentral gyrus,15,pre,firstCheck,Reward,-0.111
sub105,Precentral gyrus,16,pre,firstCheck,TimePressure,0.8751
sub105,Precentral gyrus,18,pre,firstForage,Reward,0.8256
sub105,Precentral gyrus,19,pre,firstForage,TimePressure,1.2104
sub105,Precentral gyrus,20,pre,firstCheck,Constant,0.0532
sub105,Precentral gyrus,21,pre,firstForage,Constant,1.2954
sub105,Precentral gyrus,70,pre_plus_post,firstForage,Reward,0.6656
sub105,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.3568
sub105,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.6906
sub105,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,0.5155
sub109,DRN,1,post,firstCheck,Constant,0.369
sub109,DRN,2,post,firstCheck,TimeSinceLastCheck,-0.3591
sub109,DRN,3,post,firstCheck,Proximity,-0.1331
sub109,DRN,4,post,firstCheck,Reward,-0.336
sub109,DRN,5,post,firstForage,Constant,-0.8945
sub109,DRN,6,post,firstForage,TimeSinceLastCheck,0.0303
sub109,DRN,7,post,firstForage,Proximity,0.4509
sub109,DRN,8,post,firstForage,Reward,0.365
sub109,DRN,9,post,Hide,Constant,0.06
sub109,DRN,10,post,Hide,TimeSinceLastCheck,0.197
sub109,DRN,11,post,Hide,Proximity,0.2466
sub109,DRN,12,post,Hide,Reward,-0.3526
sub109,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3291
sub109,DRN,15,pre,firstCheck,Reward,0.3409
sub109,DRN,16,pre,firstCheck,TimePressure,0.2852
sub109,DRN,18,pre,firstForage,Reward,0.0623
sub109,DRN,19,pre,firstForage,TimePressure,0.3577
sub109,DRN,20,pre,firstCheck,Constant,-0.0219
sub109,DRN,21,pre,firstForage,Constant,-0.7753
sub109,DRN,70,pre_plus_post,firstForage,Reward,0.3085
sub109,DRN,73,post,firstCheck,ThreatLevel,0.0208
sub109,DRN,74,pre_plus_post,firstCheck,ThreatLevel,0.2709
sub109,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.2151
sub109,HB,1,post,firstCheck,Constant,0.161
sub109,HB,2,post,firstCheck,TimeSinceLastCheck,0.0481
sub109,HB,3,post,firstCheck,Proximity,0.5989
sub109,HB,4,post,firstCheck,Reward,-0.2652
sub109,HB,5,post,firstForage,Constant,-0.547
sub109,HB,6,post,firstForage,TimeSinceLastCheck,0.0033
sub109,HB,7,post,firstForage,Proximity,0.5963
sub109,HB,8,post,firstForage,Reward,0.4782
sub109,HB,9,post,Hide,Constant,0.1853
sub109,HB,10,post,Hide,TimeSinceLastCheck,0.0541
sub109,HB,11,post,Hide,Proximity,-0.0147
sub109,HB,12,post,Hide,Reward,-0.1254
sub109,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.4592
sub109,HB,15,pre,firstCheck,Reward,-0.2054
sub109,HB,16,pre,firstCheck,TimePressure,0.8499
sub109,HB,18,pre,firstForage,Reward,0.2388
sub109,HB,19,pre,firstForage,TimePressure,0.1939
sub109,HB,20,pre,firstCheck,Constant,0.0107
sub109,HB,21,pre,firstForage,Constant,-0.8322
sub109,HB,70,pre_plus_post,firstForage,Reward,0.4999
sub109,HB,73,post,firstCheck,ThreatLevel,-0.4213
sub109,HB,74,pre_plus_post,firstCheck,ThreatLevel,-0.6203
sub109,HB,63,pre,firstForage_minus_firstCheck,Reward,0.2783
sub109,VTA,1,post,firstCheck,Constant,0.2374
sub109,VTA,2,post,firstCheck,TimeSinceLastCheck,0.0107
sub109,VTA,3,post,firstCheck,Proximity,0.2873
sub109,VTA,4,post,firstCheck,Reward,-0.3418
sub109,VTA,5,post,firstForage,Constant,-0.6813
sub109,VTA,6,post,firstForage,TimeSinceLastCheck,0.294
sub109,VTA,7,post,firstForage,Proximity,0.2758
sub109,VTA,8,post,firstForage,Reward,0.299
sub109,VTA,9,post,Hide,Constant,0.557
sub109,VTA,10,post,Hide,TimeSinceLastCheck,0.073
sub109,VTA,11,post,Hide,Proximity,-1.1618
sub109,VTA,12,post,Hide,Reward,-0.1982
sub109,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0073
sub109,VTA,15,pre,firstCheck,Reward,0.0645
sub109,VTA,16,pre,firstCheck,TimePressure,0.1123
sub109,VTA,18,pre,firstForage,Reward,-0.8985
sub109,VTA,19,pre,firstForage,TimePressure,-0.065
sub109,VTA,20,pre,firstCheck,Constant,-0.0837
sub109,VTA,21,pre,firstForage,Constant,-0.6666
sub109,VTA,70,pre_plus_post,firstForage,Reward,-0.3225
sub109,VTA,73,post,firstCheck,ThreatLevel,-0.3005
sub109,VTA,74,pre_plus_post,firstCheck,ThreatLevel,-0.1972
sub109,VTA,63,pre,firstForage_minus_firstCheck,Reward,-0.5347
sub109,SN,1,post,firstCheck,Constant,0.1358
sub109,SN,2,post,firstCheck,TimeSinceLastCheck,-0.1806
sub109,SN,3,post,firstCheck,Proximity,-0.02
sub109,SN,4,post,firstCheck,Reward,-0.7159
sub109,SN,5,post,firstForage,Constant,-0.447
sub109,SN,6,post,firstForage,TimeSinceLastCheck,-0.2446
sub109,SN,7,post,firstForage,Proximity,-0.1131
sub109,SN,8,post,firstForage,Reward,0.0675
sub109,SN,9,post,Hide,Constant,-0.0702
sub109,SN,10,post,Hide,TimeSinceLastCheck,0.4375
sub109,SN,11,post,Hide,Proximity,0.8132
sub109,SN,12,post,Hide,Reward,-0.0521
sub109,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.4824
sub109,SN,15,pre,firstCheck,Reward,0.1473
sub109,SN,16,pre,firstCheck,TimePressure,0.0019
sub109,SN,18,pre,firstForage,Reward,0.3679
sub109,SN,19,pre,firstForage,TimePressure,0.6241
sub109,SN,20,pre,firstCheck,Constant,-0.046
sub109,SN,21,pre,firstForage,Constant,-0.946
sub109,SN,70,pre_plus_post,firstForage,Reward,0.2735
sub109,SN,73,post,firstCheck,ThreatLevel,-0.3276
sub109,SN,74,pre_plus_post,firstCheck,ThreatLevel,0.154
sub109,SN,63,pre,firstForage_minus_firstCheck,Reward,0.0933
sub109,ACC,1,post,firstCheck,Constant,0.4966
sub109,ACC,2,post,firstCheck,TimeSinceLastCheck,-0.4291
sub109,ACC,3,post,firstCheck,Proximity,0.5969
sub109,ACC,4,post,firstCheck,Reward,-0.013
sub109,ACC,5,post,firstForage,Constant,-0.48
sub109,ACC,6,post,firstForage,TimeSinceLastCheck,0.0727
sub109,ACC,7,post,firstForage,Proximity,0.4408
sub109,ACC,8,post,firstForage,Reward,0.0157
sub109,ACC,9,post,Hide,Constant,2.4247
sub109,ACC,10,post,Hide,TimeSinceLastCheck,-0.0038
sub109,ACC,11,post,Hide,Proximity,0.5168
sub109,ACC,12,post,Hide,Reward,0.1352
sub109,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.02
sub109,ACC,15,pre,firstCheck,Reward,0.4429
sub109,ACC,16,pre,firstCheck,TimePressure,0.7295
sub109,ACC,18,pre,firstForage,Reward,-1.7454
sub109,ACC,19,pre,firstForage,TimePressure,1.2381
sub109,ACC,20,pre,firstCheck,Constant,0.7004
sub109,ACC,21,pre,firstForage,Constant,-0.4784
sub109,ACC,70,pre_plus_post,firstForage,Reward,-1.0488
sub109,ACC,73,post,firstCheck,ThreatLevel,0.2211
sub109,ACC,74,pre_plus_post,firstCheck,ThreatLevel,0.127
sub109,ACC,63,pre,firstForage_minus_firstCheck,Reward,-1.2768
sub109,AI,1,post,firstCheck,Constant,1.2815
sub109,AI,2,post,firstCheck,TimeSinceLastCheck,-0.8302
sub109,AI,3,post,firstCheck,Proximity,0.6452
sub109,AI,4,post,firstCheck,Reward,0.1825
sub109,AI,5,post,firstForage,Constant,-0.8219
sub109,AI,6,post,firstForage,TimeSinceLastCheck,0.0943
sub109,AI,7,post,firstForage,Proximity,0.7997
sub109,AI,8,post,firstForage,Reward,0.1962
sub109,AI,9,post,Hide,Constant,1.3864
sub109,AI,10,post,Hide,TimeSinceLastCheck,0.5375
sub109,AI,11,post,Hide,Proximity,-0.3929
sub109,AI,12,post,Hide,Reward,-0.1774
sub109,AI,14,pre,SuccessfulFirstCheck,ThreatLevel,0.5089
sub109,AI,15,pre,firstCheck,Reward,0.7922
sub109,AI,16,pre,firstCheck,TimePressure,-0.0612
sub109,AI,18,pre,firstForage,Reward,0.1872
sub109,AI,19,pre,firstForage,TimePressure,1.3355
sub109,AI,20,pre,firstCheck,Constant,-0.2939
sub109,AI,21,pre,firstForage,Constant,-2.6505
sub109,AI,70,pre_plus_post,firstForage,Reward,0.2601
sub109,AI,73,post,firstCheck,ThreatLevel,0.0132
sub109,AI,74,pre_plus_post,firstCheck,ThreatLevel,0.3909
sub109,AI,63,pre,firstForage_minus_firstCheck,Reward,-0.4744
sub109,Striatum,1,post,firstCheck,Constant,0.4788
sub109,Striatum,2,post,firstCheck,TimeSinceLastCheck,-0.0696
sub109,Striatum,3,post,firstCheck,Proximity,0.6273
sub109,Striatum,4,post,firstCheck,Reward,0.0987
sub109,Striatum,5,post,firstForage,Constant,-0.1458
sub109,Striatum,6,post,firstForage,TimeSinceLastCheck,0.3596
sub109,Striatum,7,post,firstForage,Proximity,0.456
sub109,Striatum,8,post,firstForage,Reward,0.045
sub109,Striatum,9,post,Hide,Constant,0.2578
sub109,Striatum,10,post,Hide,TimeSinceLastCheck,0.4047
sub109,Striatum,11,post,Hide,Proximity,-0.0063
sub109,Striatum,12,post,Hide,Reward,0.198
sub109,Striatum,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.4907
sub109,Striatum,15,pre,firstCheck,Reward,0.2783
sub109,Striatum,16,pre,firstCheck,TimePressure,0.4473
sub109,Striatum,18,pre,firstForage,Reward,-0.0921
sub109,Striatum,19,pre,firstForage,TimePressure,-0.7241
sub109,Striatum,20,pre,firstCheck,Constant,-0.3136
sub109,Striatum,21,pre,firstForage,Constant,-0.9602
sub109,Striatum,70,pre_plus_post,firstForage,Reward,-0.0223
sub109,Striatum,73,post,firstCheck,ThreatLevel,0.0284
sub109,Striatum,74,pre_plus_post,firstCheck,ThreatLevel,-0.3522
sub109,Striatum,63,pre,firstForage_minus_firstCheck,Reward,-0.2523
sub109,PAG,1,post,firstCheck,Constant,0.1019
sub109,PAG,2,post,firstCheck,TimeSinceLastCheck,-0.3173
sub109,PAG,3,post,firstCheck,Proximity,0.5813
sub109,PAG,4,post,firstCheck,Reward,-0.3321
sub109,PAG,5,post,firstForage,Constant,-0.294
sub109,PAG,6,post,firstForage,TimeSinceLastCheck,-0.2441
sub109,PAG,7,post,firstForage,Proximity,0.0081
sub109,PAG,8,post,firstForage,Reward,-0.1534
sub109,PAG,9,post,Hide,Constant,-0.3895
sub109,PAG,10,post,Hide,TimeSinceLastCheck,0.4856
sub109,PAG,11,post,Hide,Proximity,0.5028
sub109,PAG,12,post,Hide,Reward,-0.0784
sub109,PAG,14,pre,SuccessfulFirstCheck,ThreatLevel,0.7334
sub109,PAG,15,pre,firstCheck,Reward,-0.0844
sub109,PAG,16,pre,firstCheck,TimePressure,-0.0278
sub109,PAG,18,pre,firstForage,Reward,0.1796
sub109,PAG,19,pre,firstForage,TimePressure,0.3368
sub109,PAG,20,pre,firstCheck,Constant,0.5897
sub109,PAG,21,pre,firstForage,Constant,-0.8849
sub109,PAG,70,pre_plus_post,firstForage,Reward,-0.0043
sub109,PAG,73,post,firstCheck,ThreatLevel,-0.8507
sub109,PAG,74,pre_plus_post,firstCheck,ThreatLevel,0.0183
sub109,PAG,63,pre,firstForage_minus_firstCheck,Reward,0.1585
sub109,SC,1,post,firstCheck,Constant,0.4964
sub109,SC,2,post,firstCheck,TimeSinceLastCheck,0.4544
sub109,SC,3,post,firstCheck,Proximity,0.7918
sub109,SC,4,post,firstCheck,Reward,0.0395
sub109,SC,5,post,firstForage,Constant,-0.2274
sub109,SC,6,post,firstForage,TimeSinceLastCheck,-0.1191
sub109,SC,7,post,firstForage,Proximity,0.8078
sub109,SC,8,post,firstForage,Reward,0.2297
sub109,SC,9,post,Hide,Constant,-0.2674
sub109,SC,10,post,Hide,TimeSinceLastCheck,0.648
sub109,SC,11,post,Hide,Proximity,0.1539
sub109,SC,12,post,Hide,Reward,0.0496
sub109,SC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2216
sub109,SC,15,pre,firstCheck,Reward,0.0844
sub109,SC,16,pre,firstCheck,TimePressure,0.5003
sub109,SC,18,pre,firstForage,Reward,-0.7775
sub109,SC,19,pre,firstForage,TimePressure,0.62
sub109,SC,20,pre,firstCheck,Constant,0.5994
sub109,SC,21,pre,firstForage,Constant,-1.5435
sub109,SC,70,pre_plus_post,firstForage,Reward,-0.2998
sub109,SC,73,post,firstCheck,ThreatLevel,-0.9158
sub109,SC,74,pre_plus_post,firstCheck,ThreatLevel,-0.4173
sub109,SC,63,pre,firstForage_minus_firstCheck,Reward,-0.4821
sub109,Pulvinar,1,post,firstCheck,Constant,-0.0294
sub109,Pulvinar,2,post,firstCheck,TimeSinceLastCheck,-0.1005
sub109,Pulvinar,3,post,firstCheck,Proximity,-0.3001
sub109,Pulvinar,4,post,firstCheck,Reward,-0.1869
sub109,Pulvinar,5,post,firstForage,Constant,-0.0777
sub109,Pulvinar,6,post,firstForage,TimeSinceLastCheck,0.2195
sub109,Pulvinar,7,post,firstForage,Proximity,0.3546
sub109,Pulvinar,8,post,firstForage,Reward,0.1603
sub109,Pulvinar,9,post,Hide,Constant,-0.0494
sub109,Pulvinar,10,post,Hide,TimeSinceLastCheck,0.1446
sub109,Pulvinar,11,post,Hide,Proximity,-0.1189
sub109,Pulvinar,12,post,Hide,Reward,-0.1562
sub109,Pulvinar,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.2504
sub109,Pulvinar,15,pre,firstCheck,Reward,0.2665
sub109,Pulvinar,16,pre,firstCheck,TimePressure,0.4882
sub109,Pulvinar,18,pre,firstForage,Reward,-0.2627
sub109,Pulvinar,19,pre,firstForage,TimePressure,0.5247
sub109,Pulvinar,20,pre,firstCheck,Constant,-0.6112
sub109,Pulvinar,21,pre,firstForage,Constant,-0.4468
sub109,Pulvinar,70,pre_plus_post,firstForage,Reward,-0.0398
sub109,Pulvinar,73,post,firstCheck,ThreatLevel,0.409
sub109,Pulvinar,74,pre_plus_post,firstCheck,ThreatLevel,0.0718
sub109,Pulvinar,63,pre,firstForage_minus_firstCheck,Reward,-0.3353
sub109,Precentral gyrus,1,post,firstCheck,Constant,1.0438
sub109,Precentral gyrus,2,post,firstCheck,TimeSinceLastCheck,1.0491
sub109,Precentral gyrus,3,post,firstCheck,Proximity,0.2157
sub109,Precentral gyrus,4,post,firstCheck,Reward,-0.3319
sub109,Precentral gyrus,5,post,firstForage,Constant,-0.0526
sub109,Precentral gyrus,6,post,firstForage,TimeSinceLastCheck,-0.046
sub109,Precentral gyrus,7,post,firstForage,Proximity,0.301
sub109,Precentral gyrus,8,post,firstForage,Reward,0.6274
sub109,Precentral gyrus,9,post,Hide,Constant,-4.4253
sub109,Precentral gyrus,10,post,Hide,TimeSinceLastCheck,0.2054
sub109,Precentral gyrus,11,post,Hide,Proximity,1.6968
sub109,Precentral gyrus,12,post,Hide,Reward,0.1542
sub109,Precentral gyrus,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.0347
sub109,Precentral gyrus,15,pre,firstCheck,Reward,-0.4143
sub109,Precentral gyrus,16,pre,firstCheck,TimePressure,-0.0456
sub109,Precentral gyrus,18,pre,firstForage,Reward,0.304
sub109,Precentral gyrus,19,pre,firstForage,TimePressure,0.139
sub109,Precentral gyrus,20,pre,firstCheck,Constant,1.3337
sub109,Precentral gyrus,21,pre,firstForage,Constant,1.2596
sub109,Precentral gyrus,70,pre_plus_post,firstForage,Reward,0.6528
sub109,Precentral gyrus,73,post,firstCheck,ThreatLevel,-0.3505
sub109,Precentral gyrus,74,pre_plus_post,firstCheck,ThreatLevel,-0.2514
sub109,Precentral gyrus,63,pre,firstForage_minus_firstCheck,Reward,0.4693
sub111,DRN,1,post,firstCheck,Constant,0.1278
sub111,DRN,2,post,firstCheck,TimeSinceLastCheck,0.9359
sub111,DRN,3,post,firstCheck,Proximity,-0.5832
sub111,DRN,4,post,firstCheck,Reward,0.0099
sub111,DRN,5,post,firstForage,Constant,-0.8453
sub111,DRN,6,post,firstForage,TimeSinceLastCheck,0.3589
sub111,DRN,7,post,firstForage,Proximity,0.0806
sub111,DRN,8,post,firstForage,Reward,-0.0576
sub111,DRN,9,post,Hide,Constant,1.2334
sub111,DRN,10,post,Hide,TimeSinceLastCheck,0.948
sub111,DRN,11,post,Hide,Proximity,-0.5959
sub111,DRN,12,post,Hide,Reward,0.1532
sub111,DRN,14,pre,SuccessfulFirstCheck,ThreatLevel,-0.3973
sub111,DRN,15,pre,firstCheck,Reward,0.0143
sub111,DRN,16,pre,firstCheck,TimePressure,0.726
sub111,DRN,18,pre,firstForage,Reward,-0.3235
sub111,DRN,19,pre,firstForage,TimePressure,0.7673
sub111,DRN,20,pre,firstCheck,Constant,0.3086
sub111,DRN,21,pre,firstForage,Constant,0.274
sub111,DRN,70,pre_plus_post,firstForage,Reward,-0.2548
sub111,DRN,73,post,firstCheck,ThreatLevel,0.3743
sub111,DRN,74,pre_plus_post,firstCheck,ThreatLevel,0.1423
sub111,DRN,63,pre,firstForage_minus_firstCheck,Reward,-0.1866
sub111,HB,1,post,firstCheck,Constant,1.5408
sub111,HB,2,post,firstCheck,TimeSinceLastCheck,0.7966
sub111,HB,3,post,firstCheck,Proximity,-0.0863
sub111,HB,4,post,firstCheck,Reward,-0.433
sub111,HB,5,post,firstForage,Constant,0.7795
sub111,HB,6,post,firstForage,TimeSinceLastCheck,0.3446
sub111,HB,7,post,firstForage,Proximity,0.2617
sub111,HB,8,post,firstForage,Reward,0.3039
sub111,HB,9,post,Hide,Constant,-2.0576
sub111,HB,10,post,Hide,TimeSinceLastCheck,1.5791
sub111,HB,11,post,Hide,Proximity,0.0688
sub111,HB,12,post,Hide,Reward,0.2582
sub111,HB,14,pre,SuccessfulFirstCheck,ThreatLevel,0.6282
sub111,HB,15,pre,firstCheck,Reward,0.1438
sub111,HB,16,pre,firstCheck,TimePressure,1.3703
sub111,HB,18,pre,firstForage,Reward,-0.3134
sub111,HB,19,pre,firstForage,TimePressure,-0.4486
sub111,HB,20,pre,firstCheck,Constant,0.885
sub111,HB,21,pre,firstForage,Constant,-1.039
sub111,HB,70,pre_plus_post,firstForage,Reward,-0.009
sub111,HB,73,post,firstCheck,ThreatLevel,-0.1605
sub111,HB,74,pre_plus_post,firstCheck,ThreatLevel,0.1635
sub111,HB,63,pre,firstForage_minus_firstCheck,Reward,-0.2668
sub111,VTA,1,post,firstCheck,Constant,-0.2216
sub111,VTA,2,post,firstCheck,TimeSinceLastCheck,0.2991
sub111,VTA,3,post,firstCheck,Proximity,0.2924
sub111,VTA,4,post,firstCheck,Reward,0.009
sub111,VTA,5,post,firstForage,Constant,0.1558
sub111,VTA,6,post,firstForage,TimeSinceLastCheck,0.2324
sub111,VTA,7,post,firstForage,Proximity,0.0164
sub111,VTA,8,post,firstForage,Reward,0.0915
sub111,VTA,9,post,Hide,Constant,-0.1689
sub111,VTA,10,post,Hide,TimeSinceLastCheck,-0.4849
sub111,VTA,11,post,Hide,Proximity,-0.3994
sub111,VTA,12,post,Hide,Reward,0.7116
sub111,VTA,14,pre,SuccessfulFirstCheck,ThreatLevel,0.6238
sub111,VTA,15,pre,firstCheck,Reward,0.3841
sub111,VTA,16,pre,firstCheck,TimePressure,0.0662
sub111,VTA,18,pre,firstForage,Reward,-0.4928
sub111,VTA,19,pre,firstForage,TimePressure,0.2204
sub111,VTA,20,pre,firstCheck,Constant,-0.6324
sub111,VTA,21,pre,firstForage,Constant,-0.3346
sub111,VTA,70,pre_plus_post,firstForage,Reward,-0.2696
sub111,VTA,73,post,firstCheck,ThreatLevel,-0.2492
sub111,VTA,74,pre_plus_post,firstCheck,ThreatLevel,0.0796
sub111,VTA,63,pre,firstForage_minus_firstCheck,Reward,-0.527
sub111,SN,1,post,firstCheck,Constant,-0.2185
sub111,SN,2,post,firstCheck,TimeSinceLastCheck,0.3897
sub111,SN,3,post,firstCheck,Proximity,0.2949
sub111,SN,4,post,firstCheck,Reward,-0.1736
sub111,SN,5,post,firstForage,Constant,-0.2631
sub111,SN,6,post,firstForage,TimeSinceLastCheck,-0.0782
sub111,SN,7,post,firstForage,Proximity,-0.2073
sub111,SN,8,post,firstForage,Reward,-0.2377
sub111,SN,9,post,Hide,Constant,1.0633
sub111,SN,10,post,Hide,TimeSinceLastCheck,0.0555
sub111,SN,11,post,Hide,Proximity,-0.2202
sub111,SN,12,post,Hide,Reward,0.4203
sub111,SN,14,pre,SuccessfulFirstCheck,ThreatLevel,0.3322
sub111,SN,15,pre,firstCheck,Reward,0.2248
sub111,SN,16,pre,firstCheck,TimePressure,0.4196
sub111,SN,18,pre,firstForage,Reward,-0.2678
sub111,SN,19,pre,firstForage,TimePressure,0.575
sub111,SN,20,pre,firstCheck,Constant,-0.3513
sub111,SN,21,pre,firstForage,Constant,-0.0987
sub111,SN,70,pre_plus_post,firstForage,Reward,-0.3366
sub111,SN,73,post,firstCheck,ThreatLevel,-0.2402
sub111,SN,74,pre_plus_post,firstCheck,ThreatLevel,-0.0537
sub111,SN,63,pre,firstForage_minus_firstCheck,Reward,-0.2966
sub111,ACC,1,post,firstCheck,Constant,1.8625
sub111,ACC,2,post,firstCheck,TimeSinceLastCheck,0.4458
sub111,ACC,3,post,firstCheck,Proximity,0.2722
sub111,ACC,4,post,firstCheck,Reward,-0.2526
sub111,ACC,5,post,firstForage,Constant,0.0672
sub111,ACC,6,post,firstForage,TimeSinceLastCheck,0.1188
sub111,ACC,7,post,firstForage,Proximity,1.3594
sub111,ACC,8,post,firstForage,Reward,0.1244
sub111,ACC,9,post,Hide,Constant,-0.7333
sub111,ACC,10,post,Hide,TimeSinceLastCheck,1.175
sub111,ACC,11,post,Hide,Proximity,-0.2011
sub111,ACC,12,post,Hide,Reward,0.2771
sub111,ACC,14,pre,SuccessfulFirstCheck,ThreatLevel,0.2602
sub111,ACC,15,pre,firstCheck,Reward,0.2954
sub111,ACC,16,pre,firstCheck,TimePressure,1.03
sub111,ACC,18,pre,firstForage,Reward,-0.1122
sub111,ACC,19,pre,firstForage,TimePressure,0.4349
sub111,ACC,20,pre,firstCheck,Constant,0.2986
sub111,ACC,21,pre,firstForage,Constant,-0.5535
sub111,ACC,70,pre_plus_post,firstForage,Reward,0.0071
sub111,ACC,73,post,firstCheck,ThreatLevel,-0.8137
sub111,ACC,74,pre_plus_post,firstCheck,ThreatLevel,-0.6063
sub111,ACC,63,pre,firstForage_minus_firstCheck,Reward,-0.2581
sub111,AI,1,post,firstCheck,Constant,3.1192
sub111,AI,2,post,firstCheck,TimeSinceLastCheck,0.6359
sub111,AI,3,post,firstCheck,Proximity,0.2479
sub111,AI,4,post,firstCheck,Reward,-1.029
sub111,AI,5,post,firstForage,Constant,-0.2575
sub111,AI,6,post,firstForage,TimeSinceLastCheck,0.8491
sub111,AI,7,post,firstForage,Proximity,0.4304
sub111,AI,8,post,firstForage,Reward,0.4659
sub111,AI,9,post,Hide,Constant,0.46
sub111,AI,10,post,Hide,TimeSinceLastCheck,2.8384
