,Unnamed: 0,Phase,ActionType,TransitionType,RT,ParticipantID,envIndex,predatorTotal_currEnv,timeInCurrEnv,tpEpoch,noOfCones,predatorSpeed,timePressure,rewAvail_currTP,firstActionPostDisc,NForageBeforeCheck,NCheckBeforeForage
292,0,Pre,check,Check-to-check,382,sub111,1,1,5699,,2,10,0.45528,63,,,1
293,0,Pre,check,Check-to-check,-41,sub111,1,1,4817,,2,10,0.38472,73,,,2
294,0,Pre,check,Check-to-check,-91,sub111,1,1,4358,,2,10,0.348,73,,,3
295,0,Pre,check,Check-to-check,58,sub111,1,2,25027,,2,10,0.48136,69,,,1
296,0,Pre,check,Check-to-check,60,sub111,1,4,61818,,2,10,0.46496,78,,,1
297,0,Pre,check,Check-to-check,123,sub111,2,3,62673,,2,20,0.339955556,15,,,1
298,0,Pre,check,Check-to-check,-90,sub111,3,1,5602,,2,10,0.25144,27,,,1
299,0,Pre,check,Check-to-check,-42,sub111,3,1,5192,,2,10,0.41472,27,,,2
300,0,Pre,check,Check-to-check,75,sub111,3,1,4734,,2,10,0.37808,5,,,3
301,0,Pre,check,Check-to-check,-89,sub111,3,4,57778,,2,10,0.07016,30,,,1
302,0,Pre,check,Check-to-check,-34,sub111,3,4,57367,,2,10,0.34936,30,,,2
303,0,Pre,check,Check-to-check,10,sub111,4,1,3899,,3,20,0.172933333,23,,,1
304,0,Pre,check,Check-to-check,10,sub111,4,1,3389,,3,20,0.150266667,23,,,2
305,0,Pre,check,Check-to-check,167,sub111,5,4,67218,,4,15,0.411142857,36,,,1
306,0,Pre,check,Check-to-check,120,sub111,5,4,66551,,4,15,0.373028571,21,,,2
307,0,Pre,check,Check-to-check,172,sub111,5,4,65931,,4,15,0.3376,32,,,3
308,0,Pre,check,Check-to-check,30,sub111,6,1,2377,,3,15,0.135314286,24,,,1
309,0,Pre,check,Check-to-check,58,sub111,6,1,1847,,3,15,0.105028571,22,,,2
310,0,Pre,check,Check-to-check,-35,sub111,6,4,77702,,3,15,0.083428571,37,,,1
311,0,Pre,check,Check-to-check,-33,sub111,6,4,77237,,3,15,0.525828571,37,,,2
312,0,Pre,check,Check-to-check,28,sub111,6,4,76770,,3,15,0.499142857,28,,,3
313,0,Pre,check,Check-to-check,382,sub111,7,1,3908,,4,10,0.31192,30,,,1
314,0,Pre,check,Check-to-check,318,sub111,7,1,3026,,4,10,0.24136,30,,,2
315,0,Pre,check,Check-to-check,-137,sub111,7,1,2208,,4,10,0.17592,10,,,3
316,0,Pre,check,Check-to-check,169,sub111,7,4,52084,,4,10,0.48552,32,,,1
317,0,Pre,check,Check-to-check,-34,sub111,7,4,51415,,4,10,0.432,24,,,2
318,0,Pre,check,Check-to-check,-34,sub111,7,4,50949,,4,10,0.39472,3,,,3
319,0,Pre,check,Check-to-check,128,sub111,7,6,83937,,4,10,0.3932,42,,,1
320,0,Pre,check,Check-to-check,72,sub111,7,6,83309,,4,10,0.34296,42,,,2
321,0,Pre,check,Check-to-check,16,sub111,7,6,82737,,4,10,0.2972,22,,,3
322,0,Pre,check,Check-to-check,119,sub111,8,2,25487,,3,15,0.370342857,90,,,1
323,0,Pre,check,Check-to-check,223,sub111,8,2,24868,,3,15,0.334971429,84,,,2
324,0,Pre,check,Check-to-check,-190,sub111,10,1,7224,,2,15,0.070857143,53,,,1
325,0,Pre,check,Check-to-check,-33,sub111,10,1,6914,,2,15,0.394571429,44,,,2
326,0,Pre,check,Check-to-check,-37,sub111,10,1,6447,,2,15,0.367885714,44,,,3
327,0,Pre,check,Check-to-check,68,sub111,10,2,34495,,2,15,0.427771429,31,,,1
329,0,Pre,check,Check-to-check,-34,sub111,12,1,6001,,1,10,0.03728,42,,,1
330,0,Pre,check,Check-to-check,16,sub111,12,1,10061,,1,10,0.04128,47,,,1
331,0,Pre,check,Check-to-check,68,sub111,13,1,4827,,2,20,0.214222222,13,,,1
332,0,Pre,check,Check-to-check,117,sub111,14,1,2057,,3,10,0.164,8,,,1
333,0,Pre,check,Check-to-check,16,sub111,14,1,1440,,3,10,0.11464,6,,,2
334,0,Pre,check,Check-to-check,417,sub111,14,1,924,,3,10,0.07336,20,,,3
335,0,Pre,check,Check-to-check,-44,sub111,14,1,5930,,3,10,0.30984,22,,,1
336,0,Pre,check,Check-to-check,-84,sub111,14,1,5474,,3,10,0.27336,22,,,2
337,0,Pre,check,Check-to-check,18,sub111,14,1,5058,,3,10,0.40408,22,,,3
338,0,Pre,check,Check-to-check,65,sub111,14,1,9392,,3,10,0.31344,19,,,1
339,0,Pre,check,Check-to-check,3,sub111,14,1,8827,,3,10,0.5416,16,,,2
340,0,Pre,check,Check-to-check,117,sub111,14,3,41530,,3,10,0.36208,32,,,1
341,0,Pre,check,Check-to-check,65,sub111,14,3,40913,,3,10,0.31272,21,,,2
342,0,Pre,check,Check-to-check,75,sub111,14,4,63466,,3,10,0.51656,27,,,1
343,0,Pre,check,Check-to-check,64,sub111,14,4,62891,,3,10,0.47056,28,,,2
344,0,Pre,check,Check-to-check,218,sub111,15,1,5199,,2,10,0.41536,5,,,1
345,0,Pre,check,Check-to-check,-30,sub111,15,1,4481,,2,10,0.35792,6,,,2
346,0,Pre,check,Check-to-check,177,sub111,15,3,44932,,2,10,0.47456,30,,,1
347,0,Pre,check,Check-to-check,-87,sub111,15,4,64017,,2,10,0.0708,33,,,1
348,0,Pre,check,Check-to-check,-28,sub111,15,4,63604,,2,10,0.44872,33,,,2
349,0,Pre,check,Check-to-check,-33,sub111,15,5,86253,,2,10,0.07,45,,,1
350,0,Pre,check,Check-to-check,-92,sub111,15,5,85786,,2,10,0.54256,55,,,2
352,0,Pre,check,Check-to-check,280,sub111,17,4,72627,,2,15,0.434685714,18,,,1
353,0,Pre,check,Check-to-check,210,sub111,18,1,2362,,3,10,0.18832,28,,,1
354,0,Pre,check,Check-to-check,174,sub111,18,1,1652,,3,10,0.13152,15,,,2
355,0,Pre,check,Check-to-check,175,sub111,18,3,39836,,3,10,0.54512,7,,,1
356,0,Pre,check,Check-to-check,161,sub111,18,3,39161,,3,10,0.49112,7,,,2
357,0,Pre,check,Check-to-check,218,sub111,20,1,4434,,4,10,0.354,29,,,1
358,0,Pre,check,Check-to-check,179,sub111,20,1,3716,,4,10,0.29656,22,,,2
359,0,Pre,check,Check-to-check,-95,sub111,20,1,3037,,4,10,0.24224,22,,,3
360,0,Pre,check,Check-to-check,209,sub111,20,2,22695,,4,10,0.4536,9,,,1
361,0,Pre,check,Check-to-check,232,sub111,20,2,21986,,4,10,0.39688,11,,,2
362,0,Pre,check,Check-to-check,266,sub111,20,2,21254,,4,10,0.33832,11,,,3
363,0,Pre,check,Check-to-check,166,sub111,20,3,41507,,4,10,0.43856,41,,,1
364,0,Pre,check,Check-to-check,216,sub111,20,3,40841,,4,10,0.38528,30,,,2
365,0,Pre,check,Check-to-check,68,sub111,20,3,40125,,4,10,0.328,30,,,3
366,0,Pre,check,Check-to-check,120,sub111,20,4,59184,,4,10,0.41344,33,,,1
367,0,Pre,check,Check-to-check,121,sub111,20,4,58564,,4,10,0.36384,40,,,2
368,0,Pre,check,Check-to-check,67,sub111,20,4,57943,,4,10,0.31416,23,,,3
369,0,Pre,check,Check-to-check,121,sub111,20,5,76452,,4,10,0.434,7,,,1
370,0,Pre,check,Check-to-check,167,sub111,20,5,75831,,4,10,0.38432,4,,,2
371,0,Pre,check,Check-to-check,126,sub111,20,5,75164,,4,10,0.33096,4,,,3
372,0,Pre,check,Check-to-check,171,sub119,0,3,59374,,4,20,0.126488889,2,,,1
373,0,Pre,check,Check-to-check,117,sub119,0,3,58703,,4,20,0.096666667,25,,,2
374,0,Pre,check,Check-to-check,117,sub119,0,3,58086,,4,20,0.069244444,25,,,3
375,0,Pre,check,Check-to-check,16,sub119,1,1,3762,,2,10,0.21864,66,,,1
376,0,Pre,check,Check-to-check,-89,sub119,1,2,20924,,2,10,0.15352,68,,,1
377,0,Pre,check,Check-to-check,-144,sub119,1,2,25414,,2,10,0.51272,75,,,1
378,0,Pre,check,Check-to-check,-140,sub119,1,3,49896,,2,10,0.70992,67,,,1
379,0,Pre,check,Check-to-check,-188,sub119,1,4,60298,,2,10,0.3428,25,,,1
380,0,Pre,check,Check-to-check,-82,sub119,1,4,62934,,2,10,0.23584,68,,,1
381,0,Pre,check,Check-to-check,325,sub119,2,1,7948,,1,20,0.036666667,45,,,1
382,0,Pre,check,Check-to-check,-143,sub119,3,1,3015,,3,10,0.24056,7,,,1
383,0,Pre,check,Check-to-check,-40,sub119,3,1,2658,,3,10,0.212,8,,,2
384,0,Pre,check,Check-to-check,-90,sub119,3,1,5442,,3,10,0.36616,22,,,1
385,0,Pre,check,Check-to-check,-94,sub119,3,1,7672,,3,10,0.54456,14,,,1
386,0,Pre,check,Check-to-check,-86,sub119,3,1,9641,,3,10,0.33592,19,,,1
387,0,Pre,check,Check-to-check,-30,sub119,3,1,9227,,3,10,0.3028,19,,,2
388,0,Pre,check,Check-to-check,18,sub119,3,2,29040,,3,10,0.56312,39,,,1
389,0,Pre,check,Check-to-check,-291,sub119,3,2,28522,,3,10,0.52168,29,,,2
390,0,Pre,check,Check-to-check,-247,sub119,3,2,31439,,3,10,0.75504,29,,,1
391,0,Pre,check,Check-to-check,-237,sub119,3,2,31186,,3,10,0.7348,29,,,2
392,0,Pre,check,Check-to-check,116,sub119,3,3,39928,,3,10,0.23264,16,,,1
393,0,Pre,check,Check-to-check,-93,sub119,3,3,39312,,3,10,0.18336,16,,,2
394,0,Pre,check,Check-to-check,-249,sub119,3,3,38905,,3,10,0.1508,33,,,3
395,0,Pre,check,Check-to-check,-28,sub119,3,3,45144,,3,10,0.14072,26,,,1
396,0,Pre,check,Check-to-check,-242,sub119,3,3,44672,,3,10,0.50208,34,,,2
397,0,Pre,check,Check-to-check,117,sub119,3,3,44414,,3,10,0.48144,34,,,3
398,0,Pre,check,Check-to-check,-36,sub119,3,4,67177,,3,10,0.36552,25,,,1
399,0,Pre,check,Check-to-check,72,sub119,3,4,66713,,3,10,0.3284,31,,,2
400,0,Pre,check,Check-to-check,-35,sub119,3,4,66141,,3,10,0.72888,31,,,3
401,0,Pre,check,Check-to-check,-140,sub119,3,5,79328,,3,10,0.3428,30,,,1
402,0,Pre,check,Check-to-check,-39,sub119,4,1,1482,,4,20,0.065466667,17,,,1
403,0,Pre,check,Check-to-check,-33,sub119,4,1,4107,,4,20,0.182133333,15,,,1
404,0,Pre,check,Check-to-check,17,sub119,4,1,3640,,4,20,0.161377778,4,,,2
405,0,Pre,check,Check-to-check,-91,sub119,4,2,35610,,4,20,0.248355556,26,,,1
406,0,Pre,check,Check-to-check,-138,sub119,4,2,38196,,4,20,0.363288889,36,,,1
407,0,Pre,check,Check-to-check,19,sub119,4,2,40720,,4,20,0.475466667,43,,,1
408,0,Pre,check,Check-to-check,9,sub119,4,3,68643,,4,20,0.427822222,86,,,1
409,0,Pre,check,Check-to-check,-300,sub119,4,3,68134,,4,20,0.4052,86,,,2
410,0,Pre,check,Check-to-check,129,sub119,5,4,69367,,2,15,0.249028571,20,,,1
411,0,Pre,check,Check-to-check,-38,sub119,5,4,68738,,2,15,0.213085714,16,,,2
412,0,Pre,check,Check-to-check,-183,sub119,5,4,68276,,2,15,0.186685714,16,,,3
413,0,Pre,check,Check-to-check,418,sub119,5,4,74100,,2,15,0.350914286,22,,,1
414,0,Pre,check,Check-to-check,-188,sub119,6,3,39689,,4,10,0.29328,19,,,1
415,0,Pre,check,Check-to-check,-135,sub119,6,3,39377,,4,10,0.26832,19,,,2
416,0,Pre,check,Check-to-check,-186,sub119,6,3,41910,,4,10,0.47096,41,,,1
417,0,Pre,check,Check-to-check,-346,sub119,6,3,41596,,4,10,0.44584,41,,,2
418,0,Pre,check,Check-to-check,-236,sub119,6,3,41442,,4,10,0.43352,41,,,3
419,0,Pre,check,Check-to-check,-135,sub119,6,5,76736,,4,10,0.19464,7,,,1
420,0,Pre,check,Check-to-check,-246,sub119,6,5,76371,,4,10,0.42704,7,,,2
421,0,Pre,check,Check-to-check,-137,sub119,6,5,76117,,4,10,0.40672,7,,,3
422,0,Pre,check,Check-to-check,66,sub119,7,1,2828,,4,10,0.2256,10,,,1
423,0,Pre,check,Check-to-check,24,sub119,7,1,2262,,4,10,0.18032,10,,,2
424,0,Pre,check,Check-to-check,-185,sub119,7,1,1738,,4,10,0.1384,12,,,3
425,0,Pre,check,Check-to-check,16,sub119,7,1,5404,,4,10,0.31848,25,,,1
426,0,Pre,check,Check-to-check,-192,sub119,7,4,51521,,4,10,0.22136,24,,,1
427,0,Pre,check,Check-to-check,10,sub119,7,4,51213,,4,10,0.41552,24,,,2
428,0,Pre,check,Check-to-check,-41,sub119,7,4,50703,,4,10,0.37472,3,,,3
429,0,Pre,check,Check-to-check,-293,sub119,7,5,68674,,4,10,0.45152,37,,,1
430,0,Pre,check,Check-to-check,-196,sub119,7,5,68467,,4,10,0.43496,37,,,2
431,0,Pre,check,Check-to-check,-86,sub119,7,6,82391,,4,10,0.26784,22,,,1
432,0,Pre,check,Check-to-check,-31,sub119,8,3,51899,,1,15,0.0268,18,,,1
433,0,Pre,check,Check-to-check,-240,sub119,8,3,51430,,1,15,0.014857143,18,,,2
434,0,Pre,check,Check-to-check,-191,sub119,9,1,5185,,2,20,0.052622222,46,,,1
435,0,Pre,check,Check-to-check,58,sub119,9,1,4876,,2,20,0.2164,43,,,2
436,0,Pre,check,Check-to-check,-183,sub119,9,1,4318,,2,20,0.1916,43,,,3
437,0,Pre,check,Check-to-check,-34,sub119,9,1,12135,,2,20,0.361511111,32,,,1
438,0,Pre,check,Check-to-check,-143,sub119,9,1,11669,,2,20,0.3408,30,,,2
439,0,Pre,check,Check-to-check,-191,sub119,9,3,58348,,2,20,0.1476,10,,,1
440,0,Pre,check,Check-to-check,-138,sub119,9,3,58039,,2,20,0.133866667,12,,,2
441,0,Pre,check,Check-to-check,-187,sub119,9,3,60727,,2,20,0.135555556,9,,,1
442,0,Pre,check,Check-to-check,-30,sub119,10,3,63391,,1,20,0.020888889,2,,,1
443,0,Pre,check,Check-to-check,-82,sub119,10,3,62921,,1,20,0.018577778,12,,,2
444,0,Pre,check,Check-to-check,-192,sub119,11,1,2270,,2,15,0.129257143,29,,,1
445,0,Pre,check,Check-to-check,-136,sub119,11,1,6295,,2,15,0.2476,44,,,1
446,0,Pre,check,Check-to-check,-82,sub119,11,1,5931,,2,15,0.2268,29,,,2
447,0,Pre,check,Check-to-check,-37,sub119,11,1,14105,,2,15,0.467085714,41,,,1
448,0,Pre,check,Check-to-check,-197,sub119,11,2,33585,,2,15,0.375657143,27,,,1
449,0,Pre,check,Check-to-check,-92,sub119,11,2,35693,,2,15,0.137771429,36,,,1
450,0,Pre,check,Check-to-check,-34,sub119,11,2,35285,,2,15,0.114457143,36,,,2
451,0,Pre,check,Check-to-check,-188,sub119,13,1,1718,,2,15,0.097771429,24,,,1
452,0,Pre,check,Check-to-check,16,sub119,13,3,49481,,2,15,0.109771429,13,,,1
453,0,Pre,check,Check-to-check,-239,sub119,13,3,48965,,2,15,0.080285714,26,,,2
454,0,Pre,check,Check-to-check,-85,sub119,13,3,48704,,2,15,0.324857143,26,,,3
455,0,Pre,check,Check-to-check,-133,sub119,14,1,2427,,3,20,0.107511111,8,,,1
456,0,Pre,check,Check-to-check,-193,sub119,15,2,24303,,3,15,0.302914286,84,,,1
457,0,Pre,check,Check-to-check,-247,sub119,15,2,23996,,3,15,0.285371429,77,,,2
458,0,Pre,check,Check-to-check,-345,sub119,15,2,23743,,3,15,0.270914286,77,,,3
459,0,Pre,check,Check-to-check,-184,sub119,15,2,25816,,3,15,0.389371429,90,,,1
460,0,Pre,check,Check-to-check,77,sub119,15,2,28676,,3,15,0.5528,87,,,1
461,0,Pre,check,Check-to-check,-50,sub119,15,2,28099,,3,15,0.519828571,87,,,2
462,0,Pre,check,Check-to-check,-234,sub119,15,2,27649,,3,15,0.494114286,89,,,3
463,0,Pre,check,Check-to-check,-134,sub119,15,4,76383,,3,15,0.207771429,21,,,1
464,0,Pre,check,Check-to-check,13,sub119,15,4,76017,,3,15,0.458,25,,,2
465,0,Pre,check,Check-to-check,73,sub119,15,4,75504,,3,15,0.428685714,25,,,3
466,0,Pre,check,Check-to-check,-130,sub119,15,4,79475,,3,15,0.384457143,26,,,1
467,0,Pre,check,Check-to-check,-193,sub119,15,4,79105,,3,15,0.363314286,26,,,2
468,0,Pre,check,Check-to-check,-18,sub119,15,4,78798,,3,15,0.345771429,17,,,3
469,0,Pre,check,Check-to-check,-239,sub119,16,1,2433,,1,15,0.014914286,13,,,1
470,0,Pre,check,Check-to-check,-247,sub119,16,1,2172,,1,15,0.014457143,13,,,2
471,0,Pre,check,Check-to-check,-241,sub119,16,1,10499,,1,15,0.0148,20,,,1
472,0,Pre,check,Check-to-check,-181,sub119,16,3,54151,,1,15,0.018228571,2,,,1
473,0,Pre,check,Check-to-check,-192,sub119,17,1,2470,,4,15,0.140628571,6,,,1
474,0,Pre,check,Check-to-check,-132,sub119,17,1,2162,,4,15,0.123028571,6,,,2
475,0,Pre,check,Check-to-check,-135,sub119,17,4,66820,,4,15,0.1176,21,,,1
476,0,Pre,check,Check-to-check,-244,sub119,17,4,66455,,4,15,0.367085714,21,,,2
477,0,Pre,check,Check-to-check,-149,sub119,17,4,66199,,4,15,0.352457143,21,,,3
478,0,Pre,check,Check-to-check,-194,sub119,18,1,3676,,3,10,0.17848,38,,,1
479,0,Pre,check,Check-to-check,-182,sub119,18,1,3370,,3,10,0.154,38,,,2
480,0,Pre,check,Check-to-check,-344,sub119,18,1,3052,,3,10,0.2436,38,,,3
481,0,Pre,check,Check-to-check,-87,sub119,18,1,7134,,3,10,0.30112,18,,,1
482,0,Pre,check,Check-to-check,-347,sub119,18,1,6721,,3,10,0.26808,14,,,2
483,0,Pre,check,Check-to-check,-188,sub119,18,1,6568,,3,10,0.25584,14,,,3
484,0,Pre,check,Check-to-check,-292,sub119,18,2,23891,,3,10,0.38968,29,,,1
485,0,Pre,check,Check-to-check,-348,sub119,18,2,26132,,3,10,0.56896,41,,,1
486,0,Pre,check,Check-to-check,-244,sub119,18,2,25980,,3,10,0.5568,32,,,2
487,0,Pre,check,Check-to-check,-288,sub119,18,2,25724,,3,10,0.53632,32,,,3
488,0,Pre,check,Check-to-check,-186,sub119,18,3,37743,,3,10,0.13576,5,,,1
489,0,Pre,check,Check-to-check,-247,sub119,18,3,37429,,3,10,0.35296,5,,,2
490,0,Pre,check,Check-to-check,-189,sub119,18,3,37176,,3,10,0.33272,5,,,3
491,0,Pre,check,Check-to-check,-247,sub119,18,4,55297,,3,10,0.14792,23,,,1
492,0,Pre,check,Check-to-check,-242,sub119,18,4,55044,,3,10,0.32264,6,,,2
493,0,Pre,check,Check-to-check,-132,sub119,18,4,54786,,3,10,0.302,6,,,3
494,0,Pre,check,Check-to-check,-149,sub119,18,5,72567,,3,10,0.09872,26,,,1
495,0,Pre,check,Check-to-check,-238,sub119,18,5,72216,,3,10,0.33736,26,,,2
496,0,Pre,check,Check-to-check,-245,sub119,18,5,71954,,3,10,0.3164,26,,,3
497,0,Pre,check,Check-to-check,-192,sub119,19,1,3060,,4,20,0.135644444,7,,,1
498,0,Pre,check,Check-to-check,-190,sub119,19,1,2752,,4,20,0.121955556,13,,,2
499,0,Pre,check,Check-to-check,-244,sub119,19,1,2442,,4,20,0.108177778,13,,,3
500,0,Pre,check,Check-to-check,-247,sub119,19,1,6305,,4,20,0.213244444,28,,,1
501,0,Pre,check,Check-to-check,15,sub119,19,1,6052,,4,20,0.268622222,28,,,2
502,0,Pre,check,Check-to-check,-39,sub119,19,1,5537,,4,20,0.245733333,15,,,3
503,0,Pre,check,Check-to-check,-240,sub119,20,1,3448,,3,20,0.152844444,23,,,1
504,0,Pre,check,Check-to-check,-145,sub119,20,1,5605,,3,20,0.248711111,22,,,1
505,0,Pre,check,Check-to-check,-191,sub119,21,1,3714,,1,10,0.02472,23,,,1
506,0,Pre,check,Check-to-check,-235,sub119,21,1,3405,,1,10,0.0212,23,,,2
507,0,Pre,check,Check-to-check,69,sub119,21,2,27834,,1,10,0.04552,11,,,1
508,0,Pre,check,Check-to-check,-190,sub119,21,2,27265,,1,10,0.0248,11,,,2
509,0,Pre,check,Check-to-check,-185,sub119,21,3,45388,,1,10,0.0252,17,,,1
510,0,Pre,check,Check-to-check,-189,sub119,21,3,45073,,1,10,0.02488,17,,,2
511,0,Pre,check,Check-to-check,-198,sub119,21,5,80795,,1,10,0.02416,26,,,1
512,0,Pre,check,Check-to-check,-289,sub119,21,5,84718,,1,10,0.01688,33,,,1
513,0,Pre,check,Check-to-check,-194,sub119,21,5,84507,,1,10,0.02448,33,,,2
515,0,Pre,check,Check-to-check,-244,sub119,22,4,53226,,1,10,0.02048,27,,,1
516,0,Pre,check,Check-to-check,-134,sub119,22,4,52970,,1,10,0.02928,27,,,2
517,0,Pre,check,Check-to-check,-186,sub119,23,1,3204,,2,10,0.13704,16,,,1
518,0,Pre,check,Check-to-check,-239,sub119,23,1,2890,,2,10,0.11192,21,,,2
519,0,Pre,check,Check-to-check,-134,sub119,23,1,2629,,2,10,0.20976,21,,,3
520,0,Pre,check,Check-to-check,-300,sub119,23,1,7530,,2,10,0.1108,14,,,1
521,0,Pre,check,Check-to-check,-143,sub119,23,1,7330,,2,10,0.3552,14,,,2
522,0,Pre,check,Check-to-check,-247,sub119,23,1,6973,,2,10,0.32664,19,,,3
523,0,Pre,check,Check-to-check,-185,sub119,23,2,25921,,2,10,0.0744,41,,,1
524,0,Pre,check,Check-to-check,-144,sub119,23,2,25606,,2,10,0.44784,41,,,2
525,0,Pre,check,Check-to-check,-241,sub119,23,2,25250,,2,10,0.41936,41,,,3
526,0,Pre,check,Check-to-check,-188,sub119,23,4,58744,,2,10,0.10216,38,,,1
527,0,Pre,check,Check-to-check,-141,sub119,23,4,58432,,2,10,0.0772,38,,,2
528,0,Pre,check,Check-to-check,-249,sub119,23,4,58073,,2,10,0.40424,30,,,3
529,0,Pre,check,Check-to-check,430,sub119,23,5,73183,,2,10,0.09328,24,,,1
530,0,Pre,check,Check-to-check,21,sub119,24,1,2731,,3,15,0.1556,24,,,1
531,0,Pre,check,Check-to-check,-341,sub119,24,1,2210,,3,15,0.125828571,24,,,2
532,0,Pre,check,Check-to-check,-30,sub119,24,1,2051,,3,15,0.116742857,24,,,3
533,0,Pre,check,Check-to-check,-77,sub119,24,1,6164,,3,15,0.103657143,6,,,1
534,0,Pre,check,Check-to-check,-343,sub119,24,1,5741,,3,15,0.237714286,8,,,2
535,0,Pre,check,Check-to-check,4,sub119,24,1,5584,,3,15,0.228742857,8,,,3
536,0,Pre,check,Check-to-check,-85,sub119,24,3,51813,,3,15,0.1184,18,,,1
537,0,Pre,check,Check-to-check,-241,sub119,24,3,51398,,3,15,0.094685714,18,,,2
538,0,Pre,check,Check-to-check,-296,sub119,24,3,51139,,3,15,0.350171429,18,,,3
539,0,Pre,check,Check-to-check,-138,sub119,24,4,74221,,3,15,0.091371429,15,,,1
540,0,Pre,check,Check-to-check,-341,sub119,24,4,73859,,3,15,0.333428571,23,,,2
541,0,Pre,check,Check-to-check,-243,sub119,24,4,73700,,3,15,0.324342857,23,,,3
542,0,Pre,check,Check-to-check,-249,sub119,25,1,3933,,4,15,0.224285714,13,,,1
543,0,Pre,check,Check-to-check,-347,sub119,25,1,3682,,4,15,0.209942857,13,,,2
544,0,Pre,check,Check-to-check,-236,sub119,25,1,3529,,4,15,0.2012,13,,,3
545,0,Pre,check,Check-to-check,65,sub119,25,1,6554,,4,15,0.374057143,29,,,1
546,0,Pre,check,Check-to-check,-297,sub119,25,1,5989,,4,15,0.341771429,14,,,2
547,0,Pre,check,Check-to-check,-140,sub119,25,1,5786,,4,15,0.330171429,14,,,3
548,0,Pre,check,Check-to-check,-140,sub119,26,1,2836,,2,10,0.09048,8,,,1
549,0,Pre,check,Check-to-check,-242,sub119,26,1,2476,,2,10,0.1976,8,,,2
550,0,Pre,check,Check-to-check,-190,sub119,26,1,2218,,2,10,0.17696,8,,,3
551,0,Pre,check,Check-to-check,491,sub119,26,1,9477,,2,10,0.158,12,,,1
552,0,Pre,check,Check-to-check,484,sub119,26,1,8486,,2,10,0.19,30,,,2
553,0,Pre,check,Check-to-check,-34,sub119,26,1,7502,,2,10,0.11128,13,,,3
554,0,Pre,check,Check-to-check,-192,sub119,26,2,26539,,2,10,0.12408,40,,,1
555,0,Pre,check,Check-to-check,11,sub119,26,2,26231,,2,10,0.41736,40,,,2
556,0,Pre,check,Check-to-check,-129,sub119,26,2,25720,,2,10,0.37648,45,,,3
557,0,Pre,check,Check-to-check,-242,sub119,26,3,46151,,2,10,0.11608,13,,,1
558,0,Pre,check,Check-to-check,-83,sub119,26,3,45893,,2,10,0.55032,19,,,2
559,0,Pre,check,Check-to-check,-241,sub119,26,3,45476,,2,10,0.51696,19,,,3
560,0,Pre,check,Check-to-check,-239,sub119,26,4,63773,,2,10,0.10696,33,,,1
561,0,Pre,check,Check-to-check,-85,sub119,26,4,63512,,2,10,0.43864,33,,,2
562,0,Pre,check,Check-to-check,-198,sub119,26,4,63097,,2,10,0.40544,33,,,3
563,0,Pre,check,Check-to-check,-198,sub119,26,4,66647,,2,10,0.07336,29,,,1
564,0,Pre,check,Check-to-check,-193,sub119,26,4,66345,,2,10,0.20576,29,,,2
565,0,Pre,check,Check-to-check,-192,sub119,26,4,66038,,2,10,0.1812,26,,,3
566,0,Pre,check,Check-to-check,-192,sub119,26,5,87110,,2,10,0.64584,42,,,1
567,0,Pre,check,Check-to-check,-37,sub121,0,1,8276,,4,20,0.105555556,54,,,1
568,0,Pre,check,Check-to-check,-29,sub121,0,1,7813,,4,20,0.346755556,32,,,2
569,0,Pre,check,Check-to-check,-91,sub121,0,1,7342,,4,20,0.325822222,32,,,3
570,0,Pre,check,Check-to-check,388,sub121,0,3,56571,,4,20,0.201244444,11,,,1
571,0,Pre,check,Check-to-check,8,sub121,0,3,55683,,4,20,0.161777778,12,,,2
572,0,Pre,check,Check-to-check,-141,sub121,0,3,55175,,4,20,0.1392,12,,,3
573,0,Pre,check,Check-to-check,489,sub121,0,3,61983,,4,20,0.346266667,20,,,1
574,0,Pre,check,Check-to-check,221,sub121,0,3,60994,,4,20,0.302311111,4,,,2
575,0,Pre,check,Check-to-check,217,sub121,0,3,60273,,4,20,0.270266667,4,,,3
576,0,Pre,check,Check-to-check,-193,sub121,1,1,2196,,2,10,0.07736,85,,,1
577,0,Pre,check,Check-to-check,160,sub121,1,1,1889,,2,10,0.15056,69,,,2
578,0,Pre,check,Check-to-check,16,sub121,1,2,27340,,2,10,0.6676,67,,,1
579,0,Pre,check,Check-to-check,69,sub121,1,4,58991,,2,10,0.23968,51,,,1
580,0,Pre,check,Check-to-check,125,sub121,1,4,58422,,2,10,0.19416,51,,,2
581,0,Pre,check,Check-to-check,28,sub121,1,4,62524,,2,10,0.07552,68,,,1
582,0,Pre,check,Check-to-check,-84,sub121,1,4,61996,,2,10,0.33592,78,,,2
583,0,Pre,check,Check-to-check,-34,sub121,1,5,77292,,2,10,0.07008,5,,,1
584,0,Pre,check,Check-to-check,-90,sub121,1,5,76826,,2,10,0.22584,2,,,2
585,0,Pre,check,Check-to-check,57,sub121,2,1,5909,,2,20,0.262177778,46,,,1
586,0,Pre,check,Check-to-check,-139,sub121,2,1,5352,,2,20,0.237422222,46,,,2
587,0,Pre,check,Check-to-check,-34,sub121,2,1,4991,,2,20,0.221377778,43,,,3
588,0,Pre,check,Check-to-check,17,sub121,2,3,57493,,2,20,0.109688889,12,,,1
589,0,Pre,check,Check-to-check,18,sub121,3,1,5801,,2,10,0.46344,27,,,1
